date,song_id,entries,exits,churn_rate,month
2024-10-03,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Madrid City by Ana Mena', 'BESO by ROSALÍA & Rauw Alejandro', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'WANDA by Quevedo', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Quevedo: Bzrp Music Sessions, Vol. 52 by Bizarrap & Quevedo', 'WHERE SHE GOES by Bad Bunny', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'Pacto (feat. Bryant Myers & Dei V) - Remix by Jay Wheeler & Anuel AA & Hades66', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'PASAJERO by Mora', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'QLONA by KAROL G', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'El Jefe by Shakira & Fuerza Regida', 'BUBALU by Feid', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",0,0,0.0,2024-10
2024-10-04,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'BESO by ROSALÍA & Rauw Alejandro', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'WANDA by Quevedo', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'WHERE SHE GOES by Bad Bunny', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'Pacto (feat. Bryant Myers & Dei V) - Remix by Jay Wheeler & Anuel AA & Hades66', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'PASAJERO by Mora', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BUBALU by Feid', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",2,2,0.04,2024-10
2024-10-05,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'BESO by ROSALÍA & Rauw Alejandro', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'WANDA by Quevedo', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'WHERE SHE GOES by Bad Bunny', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'Pacto (feat. Bryant Myers & Dei V) - Remix by Jay Wheeler & Anuel AA & Hades66', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'PASAJERO by Mora', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BUBALU by Feid', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",0,0,0.0,2024-10
2024-10-06,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Nochentera by Vicco', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'BESO by ROSALÍA & Rauw Alejandro', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'WANDA by Quevedo', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'WHERE SHE GOES by Bad Bunny', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'Pacto (feat. Bryant Myers & Dei V) - Remix by Jay Wheeler & Anuel AA & Hades66', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'PASAJERO by Mora', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'PUNTO G by Quevedo', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BUBALU by Feid', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",0,0,0.0,2024-10
2024-10-07,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'FERXXO 30 by Feid', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",8,8,0.16,2024-10
2024-10-08,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'Madrid City by Ana Mena', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",1,1,0.02,2024-10
2024-10-09,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Penas de Antaño by Bizarrap & Milo j', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",1,1,0.02,2024-10
2024-10-10,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Penas de Antaño by Bizarrap & Milo j', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",0,0,0.0,2024-10
2024-10-11,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Penas de Antaño by Bizarrap & Milo j', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",0,0,0.0,2024-10
2024-10-12,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Penas de Antaño by Bizarrap & Milo j', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",0,0,0.0,2024-10
2024-10-13,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'A 300 by JC Reyes & Pedro Calderon', 'Clavaito by Chanel & Abraham Mateo', 'GATITA GANGSTER by KAROL G', 'Lollipop by Darell', 'No_se_ve.mp3 by Emilia & LUDMILLA & ZECCA', 'COCO LOCO by Maluma', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'El Merengue by Marshmello & Manuel Turizo', 'FERXXO 151 by Feid', 'Supernova by Saiko', 'DONDE SE APRENDE A QUERER? by Mora', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'FERXXO 30 by Feid', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'Holanda by Jhayco', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'No soy Eterno by Bizarrap & Milo j', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'Rauw Alejandro: Bzrp Music Sessions, Vol. 56 by Bizarrap & Rauw Alejandro', 'Buenas by Quevedo & Saiko', 'NO PIENSO LLAMAR by Soge Culebra & Quevedo & GARABATTO', 'Eva Longoria by Ozuna', 'LALA by Myke Towers', 'PASAJERO by Mora', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'EL TONTO by Lola Indigo', 'PLAYA DEL INGLÉS by Quevedo', 'Rara Vez by Taiu & Milo j', 'Toy en el Mic by Bizarrap & Milo j', 'Antidepresivos by Saiko', 'CORAZÓN VACÍO by Maria Becerra', 'COSAS QUE NO TE DIJE by Saiko', 'Chulo pt.2 by Bad Gyal & Tokischa & Young Miko', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'QLONA by KAROL G', 'La Bachata by Manuel Turizo', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'BESOS (with Kidd Keo & Neelo) by SwaggGlock & Kidd Keo & Neelo', 'Classy 101 by Feid & Young Miko', 'Los del Espacio by LIT killah'}",1,1,0.02,2024-10
2024-10-14,"{'El Cielo by Sky Rompiendo & Feid & Myke Towers', 'No Estuviste En Lo Malo - REMIX by Morad & Beny Jr & DELLAFUENTE', 'Si No Estás by iñigo quintero', 'FINA by Bad Bunny', 'MERCEDES CAROTA by Bad Bunny', 'PERRO NEGRO by Bad Bunny', 'BATICANO by Bad Bunny', 'Lollipop by Darell', 'THUNDER Y LIGHTNING by Bad Bunny', 'VAGABUNDO by Sebastian Yatra & Manuel Turizo & Beéle', 'El Mambo by Kiko Rivera', 'Quien Es Dei V? by Dei V', 'VOU 787 by Bad Bunny', 'CYBERTRUCK by Bad Bunny', 'El Merengue by Marshmello & Manuel Turizo', 'HIBIKI by Bad Bunny', 'BABY NUEVA by Bad Bunny', 'DONDE SE APRENDE A QUERER? by Mora', 'NO PIENSO LLAMAR by Soge Culebra', 'UN PREVIEW by Bad Bunny', 'REINA by Mora', 'MODELITO by Mora', 'Fruto by Bizarrap & Milo j', 'NADIE SABE by Bad Bunny', 'Columbia by Quevedo', 'POLARIS - Remix by Saiko & Feid & Quevedo', 'WHERE SHE GOES by Bad Bunny', 'Holanda by Jhayco', 'TELEFONO NUEVO by Bad Bunny', 'Corazón Roto pt. 3 by Brray & Anuel AA & Chencho Corleone', 'NO ME QUIERO CASAR by Bad Bunny', 'SEDA by Bad Bunny', 'Milo J: Bzrp Music Sessions, Vol. 57 by Bizarrap & Milo j', 'ACHO PR by Bad Bunny', 'Buenas by Quevedo & Saiko', 'Eva Longoria by Ozuna', 'GRACIAS POR NADA by Bad Bunny', 'LALA by Myke Towers', 'Arena y Sal by Omar Montes & Saiko & Tunvao', 'LOS PITS by Bad Bunny', 'MONACO by Bad Bunny', 'VUELVE CANDY B by Bad Bunny', 'Antidepresivos by Saiko', 'COSAS QUE NO TE DIJE by Saiko', 'QLONA by KAROL G', 'Narcotics (with Bryant Myers) by Dei V & Bryant Myers', 'MR. OCTOBER by Bad Bunny', 'LUCES DE TECNO by Feid', 'BABY HELLO by Rauw Alejandro', 'Los del Espacio by LIT killah'}",21,21,0.42,2024-10
